local time UTC,Latitude,Longitude,QFE altitude baro,InHg Altitude,See level Altitude,Static Temperature,Indicated air speed,GPS Ground speed,Vertical speed,Pitch,Roll,Lateral acceleration,Normal acceleration,Magnetic heading,GPS heading,GPS altitude,True Air Speed,Course,Wind speed,Wind direction,ISA Pressure altitud
10:12:43,50.4980267,4.7689602,1118,30,1145.8,16,90.07,104.87,-385.31,-0.11,4.37,0.07,0.07,65.1,64.7,1296.5,92,150,12.99,241.3,1043
10:12:44,50.4982112,4.7696609,1112,30,1140.1,16,91.69,105.71,-409.77,0.47,3.22,0.02,0.19,64.8,66,1290.7,94,150,12.24,254.4,1037
10:12:45,50.4983944,4.7703791,1105,30,1135.8,15.8,92.5,106.41,-422,-0.19,2.19,0.05,0.05,67.1,66.7,1286.5,94,150,12.07,242.6,1030
10:12:46,50.4985732,4.7711055,1101,30,1131.5,15.8,92.7,107.24,-402.81,-2.04,1.53,0.01,-0.05,65.7,67.7,1282.1,95,150,13,261.9,1026
10:12:47,50.4987409,4.7718431,1094,30,1125.5,15.8,93.49,108.27,-375.66,-2.78,4.67,-0.01,-0.06,65.8,68.3,1276.1,95,150,13.48,265.6,1019
10:12:48,50.4989085,4.7725927,1085,30,1115.7,15.8,93.94,109.48,-386.37,-3.31,15.17,0.02,-0.07,67.8,69,1266.4,96,150,13.77,257.3,1010
10:12:49,50.4990605,4.7733605,1074,30,1104.1,15.8,95.62,110.47,-433.89,-2.18,27.81,-0.02,0.11,72.2,71.5,1254.8,98,150,13.1,245.4,999
10:12:50,50.4991694,4.7741485,1062,30,1092,15.8,96.76,111.4,-505.31,-3.24,33.52,0,0.13,79.1,76,1242.7,99,150,14.23,233,987
10:12:51,50.4992283,4.7749588,1049,30,1077.1,15.8,97.61,112.35,-583.66,-3.87,38.7,0,0.24,86,81.9,1227.8,99,150,15.24,233.3,974
10:12:52,50.4992255,4.7757827,1033,30,1060.7,15.8,98.33,113.31,-675.42,-4.57,39.17,0,0.17,94.2,88.8,1211.4,100,150,16.92,234.1,958
10:12:53,50.4991576,4.7766033,1016,30,1041.9,15.8,99.33,114.1,-769.5,-4.7,39.07,0,0.23,102.1,96,1192.5,101,150,17.6,238,941
10:12:54,50.4990214,4.7774069,997,30,1023.3,15.8,100.5,114.84,-872.91,-4.71,39.75,0,0.31,110.2,103.4,1173.9,102,150,18.38,241.4,922
10:12:55,50.4988086,4.7781776,977,30,1004.8,15.8,101.52,115.41,-978.63,-4.68,41.86,-0.01,0.3,118.6,111.2,1155.4,103,150,19.02,246,902
10:12:56,50.4985333,4.7789031,956,30,984.8,15.8,102.24,115.76,-1069.4,-4.63,42.66,-0.01,0.36,127.2,119.3,1135.4,104,150,19.71,251.5,881
10:12:57,50.4981887,4.7795505,935,30,965.3,15.5,103.56,116.16,-1140.64,-4.39,41.36,-0.04,0.41,136.1,127.8,1115.9,105,150,19.96,256.6,860
10:12:58,50.497785,4.7801129,916,30,946.6,15.5,107.23,116.9,-1188.41,-5.19,44.19,-0.03,0.31,144.7,136.7,1097.3,109,150,18.05,258.4,841
10:12:59,50.4973371,4.7805799,895,30,927.3,15.5,108.62,117.06,-1210.59,-4.78,46.98,0.01,0.35,153.9,144.7,1078,110,150,19.96,260.7,820
10:13:00,50.4968394,4.7809266,874,30,905.9,15.5,108.64,116.88,-1223.32,-5.58,51.05,0.01,0.56,165.3,154.2,1056.5,110,150,23.46,267.7,799
10:13:01,50.4963192,4.7811242,852,30,882.6,15.5,111.16,116.53,-1232.58,-5.15,51.01,0,0.68,175.4,164.8,1033.2,113,150,22.02,271.5,777
10:13:02,50.4957764,4.7811449,827,30,859.9,15.5,113.6,116.4,-1274.68,-6.46,53.8,0.04,0.47,187.7,177.2,1010.6,115,150,21.69,277.3,752
10:13:03,50.495247,4.7809792,806,30,837.4,15.5,115.02,116.73,-1317.34,-5.91,57.92,-0.05,0.3,200.5,190,988,117,150,21.99,287.3,731
10:13:04,50.4947598,4.7806363,782,30,810.3,15.2,117.07,115.95,-1344.26,-6.17,56.35,0.01,0.53,213.5,202.4,960.9,119,150,23.41,293.2,707
10:13:05,50.4943266,4.7801407,753,30,779.4,15.2,117.79,115.46,-1391.12,-8.1,54.32,-0.02,0.46,223.8,214.7,930.1,119,150,19.64,299.8,678
10:13:06,50.4939643,4.7795186,721,30,744.1,15.2,119.71,116.03,-1498.97,-9.1,43.98,-0.09,0.49,232.7,225.9,894.8,121,150,15.57,301.8,646
10:13:07,50.4936656,4.7788045,684,30,708.2,15.2,123.62,117.89,-1661.54,-9.76,22.98,0.05,0.23,240,234.9,858.8,125,150,13.56,297.5,609
10:13:08,50.4934005,4.778041,648,30,675.8,15.2,125.48,119.84,-1842.66,-8.4,-2.15,0.05,0.23,241.8,239.8,826.5,127,150,8.58,278,573
10:13:09,50.4931413,4.777263,618,30,649.8,15.2,126.47,121.43,-1958.31,-6.11,-5.99,-0.01,0.37,240.9,240.5,800.5,128,150,6.56,257.2,543
10:13:10,50.49287,4.7764864,595,30,632.7,15.2,126.25,122.25,-1943.55,-5.78,-4.92,-0.01,-0.03,240,239.5,783.4,128,150,5.53,259,520
10:13:11,50.4925869,4.775713,579,30,617.5,15.2,125.27,122.31,-1774.72,-5.12,1.09,-0.04,-0.02,239.6,238.9,768.1,126,150,4.83,271,504
10:13:12,50.4923127,4.7749427,565,30,603.9,15.2,124.23,122.25,-1523.73,-5.25,-0.34,0.02,0.04,240.9,238.7,754.6,125,150,6.39,301.9,490
10:13:13,50.4920305,4.7741711,551,30,590,15.2,122.85,122.21,-1280.39,-4.41,2.19,0.03,0.35,240.2,238.8,740.7,124,150,4.14,305.4,476
10:13:14,50.4917541,4.7733959,539,30,579.9,15.5,122.04,122.27,-1085.18,-3.5,-1.75,-0.02,0.17,240.4,238.8,730.6,123,150,4.17,318.6,464
10:13:15,50.4914765,4.7726306,530,30,572.8,15.5,121.27,121.96,-927.87,-2.2,-1.04,-0.01,0.17,239.5,238.7,723.4,122,150,2.53,320.7,455
10:13:16,50.4911948,4.7718689,525,30,570.4,15.5,119.87,121.33,-774.49,-0.93,1.93,-0.02,0.06,238.9,238.7,721.1,121,150,1.15,347.7,450
10:13:17,50.4909206,4.7711117,524,30,571.5,15.5,118.38,120.34,-601.49,-0.6,-1.21,0,0.03,239.1,238.8,722.1,120,150,1.56,3.2,449
10:13:18,50.490646,4.7703634,527,30,573.6,15.8,116.9,119.27,-404.68,-0.91,0.74,-0.04,-0.06,239.2,238.7,724.3,118,150,2.09,6.9,452
10:13:19,50.4903786,4.7696154,530,30,574.7,15.8,114.99,118.34,-204.32,-0.38,2.41,-0.01,0.21,238.3,238.8,725.4,116,150,2.24,71.3,455
10:13:20,50.4901115,4.7688701,531,30,577,15.8,115.74,117.43,-61.53,-0.2,1.3,-0.02,0.11,239.1,239,727.7,117,150,0.97,3.9,456
10:13:21,50.4898453,4.7681377,533,30,579.9,16,113.54,116.48,25.06,-0.3,0.41,0.02,0.03,238.3,239,730.5,115,150,1.95,85,458
10:13:22,50.4895859,4.7674109,536,30,583.1,16,115.47,115.52,75.73,-0.57,4.56,0.03,0.02,239,238.7,733.8,117,150,1.81,291.7,461
10:13:23,50.4893226,4.7666871,538,30,584.5,16,116.75,114.47,103.91,-0.75,-0.01,0,-0.04,238.7,238.9,735.2,118,150,3.5,244.8,463
10:13:24,50.4890636,4.7659713,539,30,585.2,16,114.8,113.56,110.9,1.26,0.74,0,0.51,238.6,239,735.9,116,150,2.45,239.7,464
10:13:25,50.4888196,4.7652604,542,30,594.9,16,113.87,111.67,105.02,9.68,15.95,-0.13,0.54,240.2,239.9,745.6,115,150,3.7,263.9,467
10:13:26,50.4886195,4.7645621,563,30,630.1,16.2,111.05,106.27,187.98,15.92,25.21,0.01,0.58,248.9,243.8,780.8,112,150,11.89,307.6,488
10:13:27,50.4884891,4.7638819,606,30,683.1,16.2,105.09,98.18,534.14,20.9,34.43,-0.06,0.5,257.1,251.9,833.8,106,150,12.82,306.5,531
10:13:28,50.488439,4.7632378,663,30,743.4,16.5,100.63,90.08,1162.93,22.25,36.47,0.02,0.18,266.8,261.1,894.1,102,150,15.68,306.2,588
10:13:29,50.4884495,4.7626349,724,30,803.5,16.5,94.62,83.43,1922.97,22.48,35.67,-0.01,0.04,274,270.3,954.2,96,150,14.12,300.5,649
10:13:30,50.4885128,4.7620775,784,30,855.7,16.8,88.75,78.22,2582.97,21.49,36.28,-0.05,0.09,281.5,278.6,1006.4,90,150,12.95,303.9,709
10:13:31,50.4886265,4.7615643,836,30,902.6,16.8,84.16,74.27,3014.92,19.14,39.55,-0.04,-0.12,288.4,287.4,1053.3,86,150,11.51,299,761
10:13:32,50.488776,4.7611065,881,30,939.6,17,80.01,71.88,3164.07,16.62,36.67,0,-0.04,296.5,295.7,1090.2,82,150,9.75,307,806
10:13:33,50.4889684,4.7606918,917,30,968.9,17,75.67,70.62,3066.61,14.22,36.67,-0.03,-0.08,303.4,304.3,1119.6,77,150,6.57,298.1,842
10:13:34,50.489195,4.7603262,945,30,990.5,17,73.55,70.25,2788.87,11.5,33.22,0,0.02,311.5,312.4,1141.2,75,150,4.84,304,870
10:13:35,50.4894558,4.7600129,967,30,1007,17,72.12,70.74,2405.5,9.23,27.93,-0.02,-0.04,317.6,320.8,1157.7,74,150,4.62,269.2,892
10:13:36,50.4897415,4.7597453,982,30,1019.1,17,73.35,71.81,1986.34,8.91,24.92,-0.03,0,323.3,327.7,1169.8,75,150,6.04,267.5,907
10:13:37,50.4900452,4.7595247,992,30,1028.7,17,73.8,72.78,1573.98,7.47,18.56,0.01,0,330.9,333.4,1179.3,75,150,3.75,286.5,917
10:13:38,50.4903683,4.7593387,1003,30,1035.6,17,74.24,73.85,1221.76,6.6,10.39,0.01,0.1,335.4,338.2,1186.3,76,150,3.75,279.6,928
10:13:39,50.4906987,4.7591808,1011,30,1044.5,17,74.59,74.8,948.94,6.48,4.52,0.01,-0.01,336.4,341.3,1195.1,76,150,6.12,263.3,936
10:13:40,50.4910308,4.7590325,1019,30,1052.3,17,75.8,75.42,753.19,7.44,11.48,-0.01,0.14,339.1,342.6,1202.9,77,150,4.73,277.2,944
10:13:41,50.4913778,4.7589093,1026,30,1062.5,17,75.6,75.77,623.64,8.24,18.15,0.01,0.12,343.2,345.7,1213.2,77,150,3.22,282.1,951
10:13:42,50.4917225,4.7588307,1038,30,1075.1,17,75.1,76.22,556.58,7.73,20.04,0.01,0.01,348.5,350.2,1225.8,77,150,1.93,275.4,963
10:13:43,50.4920768,4.7587985,1051,30,1085.6,17,72.72,77.09,566.67,7.62,20.46,-0.02,-0.08,351.8,355.1,1236.3,74,150,4.78,229.3,976
10:13:44,50.4924462,4.7588115,1060,30,1093.4,17,72.8,78.12,601.86,6.76,27.03,-0.01,0.08,358.6,359.7,1244.1,74,150,3.92,197.5,985
10:13:45,50.4928062,4.7588866,1067,30,1100,16.8,74.74,79.52,605.11,5.54,25.76,-0.02,0.19,5.3,5.8,1250.7,76,150,3.19,194,992
10:13:46,50.4931721,4.7590281,1074,30,1107.1,16.8,77.26,81.12,558.38,4.83,23.35,-0.02,0.24,12,12.3,1257.8,79,150,2.2,191.7,999
10:13:47,50.4935305,4.7592296,1081,30,1115.5,16.8,78.29,82.77,501.58,4.1,25.19,0.01,0.2,19.6,18,1266.2,80,150,3.89,156.4,1006
10:13:48,50.4938811,4.759499,1089,30,1125,16.8,78.66,84.42,464.83,2.69,19.25,0.04,-0.02,24.7,24.4,1275.7,80,150,4.13,195.6,1014
10:13:49,50.4942257,4.7598214,1097,30,1133.5,16.8,81.4,86.13,461.03,2.48,19.43,0.03,0.03,27.8,29.3,1284.2,83,150,3.4,240.1,1022
10:13:50,50.4945557,4.7601884,1106,30,1141.6,16.5,82,87.82,467.68,2.48,18.38,0,0.09,31.4,33.7,1292.3,84,150,4.97,250.3,1031
10:13:51,50.4948789,4.760605,1113,30,1149.8,16.5,83.94,89.53,469.14,2.79,15.59,0.02,0.08,35.7,37.8,1300.5,86,150,4.6,253.7,1038
10:13:52,50.4951876,4.7610528,1121,30,1159.3,16.5,84.51,91.09,460.24,2.24,17.66,0.02,0.05,39.7,41.6,1310,86,150,5.3,249,1046
10:13:53,50.4954739,4.7615452,1130,30,1169.3,16.5,84.45,92.59,463.86,3.25,15.84,0.02,-0.08,42.5,45.3,1320,86,150,7.46,258.2,1055
10:13:54,50.4957547,4.7620664,1139,30,1177,16.5,84.03,93.81,486.69,4.09,17.24,0.03,0,46.1,48.7,1327.6,86,150,8.66,253.2,1064
10:13:55,50.4960095,4.7626224,1147,30,1186.7,16.5,85.13,94.72,503.7,4.84,13.95,0.05,-0.02,49.6,52.5,1337.4,87,150,8.66,260.1,1072
10:13:56,50.4962492,4.7632033,1158,30,1197.7,16.2,85.12,95.27,518.36,6.49,14.22,0.03,0.04,52.2,55.6,1348.4,87,150,9.63,266.9,1083
10:13:57,50.4964658,4.763805,1169,30,1207.7,16.2,84.74,95.48,546.44,6.35,16.89,0,0.01,55.4,58.7,1358.4,87,150,10.02,267.2,1094
10:13:58,50.4966629,4.7644291,1179,30,1218.9,16.2,84.45,95.75,576.34,5.44,16.63,-0.02,0,59.1,62.1,1369.5,86,150,10.3,266.9,1104
10:13:59,50.4968377,4.7650724,1189,30,1228,16.2,85.04,96.36,590.52,2.71,11.76,0.04,-0.11,63.7,65.2,1378.6,87,150,9.53,257.2,1114
10:14:00,50.4969971,4.765732,1197,30,1232,16.2,85.21,97.37,593.78,2.07,2.68,0.05,-0.02,64.6,67.6,1382.7,87,150,11.07,270.8,1122
10:14:01,50.4971553,4.7664136,1200,30,1232.5,16.2,83.8,98.59,537.97,0.37,3.74,0.03,-0.09,66.1,68.5,1383.2,86,150,13.3,263.6,1125
10:14:02,50.4973069,4.7670962,1199,30,1228.6,16.2,86.17,100.32,420.86,-2.08,3.86,0.01,-0.1,67.4,69.2,1379.3,88,150,12.44,261.9,1124
10:14:03,50.4974545,4.7677955,1195,30,1223.5,16.2,88,102.34,254.67,-2.22,3.08,0.05,-0.07,67.8,70,1374.2,90,150,12.75,265.2,1120
10:14:04,50.4976032,4.7685182,1188,30,1216.3,16,90.61,104.48,72.25,-2.96,2.96,0.01,-0.01,68.1,70.7,1367,93,150,12.5,269.9,1113
10:14:05,50.4977479,4.7692569,1179,30,1208.1,16,94.21,106.6,-112.1,-2.83,5.45,-0.01,0.05,68.5,71.4,1358.8,96,150,11.28,275.7,1104
10:14:06,50.4978852,4.770016,1169,30,1200.8,16,96.09,108.66,-277.36,-3.32,5.86,0,-0.04,70.9,72.1,1351.5,98,150,10.61,262.2,1094
10:14:07,50.4980221,4.7707889,1159,30,1189.9,16,96.6,110.57,-409.94,-3.56,6.87,-0.03,-0.05,71.6,73,1340.5,99,150,12.04,263.7,1084
10:14:08,50.4981523,4.7715828,1148,30,1177.6,16,97.43,112.47,-501.23,-4.8,2.02,0.01,-0.07,71.5,73.9,1328.2,100,150,13.51,270.7,1073
10:14:09,50.4982812,4.7723834,1133,30,1162.9,16,99.54,114.3,-587.46,-4.66,2.66,-0.05,-0.02,71.1,74.4,1313.6,102,150,13.82,278.2,1058
10:14:10,50.4984079,4.7731798,1118,30,1148.4,15.8,102.21,116.07,-686.29,-3.24,5.91,-0.03,0.11,72.2,74.6,1299.1,104,150,12.42,274,1043
10:14:11,50.4985328,4.7740291,1102,30,1134.9,15.8,104.68,117.45,-775.56,-2.53,8.03,-0.02,0.15,74.4,75.4,1285.6,107,150,10.74,263.6,1027
10:14:12,50.4986401,4.7748483,1089,30,1124,15.8,104.08,118.42,-831.2,-1.1,11.78,-0.01,0.2,75.9,76.7,1274.7,106,150,12.31,262.2,1014
10:14:13,50.4987374,4.7757209,1081,30,1117.7,15.8,103.42,119.06,-824.9,0.03,17.05,-0.03,0.22,78.1,78.8,1268.4,105,150,13.6,262.8,1006
10:14:14,50.4987996,4.7765595,1076,30,1115,15.8,105.18,119.29,-741.9,-0.33,23.6,0.01,0.28,83.1,81.5,1265.7,107,150,12.62,246.9,1001
10:14:15,50.4988224,4.7774479,1073,30,1115.4,15.8,105.4,119.41,-602.79,1.23,27.98,-0.04,0.12,86.3,86,1266.1,107,150,12.01,261.8,998
10:14:16,50.4988056,4.7782886,1073,30,1115.6,15.8,104.8,119.22,-441.23,2.27,36.32,-0.05,0.06,92,90.6,1266.2,107,150,12.84,257.3,998
10:14:17,50.4987225,4.7791609,1073,30,1115.4,15.8,103.63,118.73,-289.64,1.46,46.43,-0.03,0.2,102.1,96.9,1266.1,106,150,16.91,241.8,998
10:14:18,50.4985627,4.7799839,1073,30,1113.7,15.8,102.42,118.13,-168,0.91,52.17,-0.03,0.37,112.3,105,1264.4,104,150,20.01,243.5,998
10:14:19,50.4983228,4.7807474,1069,30,1106.6,15.8,103.07,117.41,-108.78,-0.71,55.71,-0.03,0.48,123.7,114.6,1257.3,105,150,22.01,244.8,994
10:14:20,50.4980181,4.7814061,1061,30,1092,15.8,103.45,116.55,-135.16,-1.86,59.38,-0.04,0.5,136.5,125.3,1242.7,105,150,24.9,249,986
10:14:21,50.4976061,4.7819727,1046,30,1071.9,15.8,105.08,115.44,-252.99,-4.87,61.29,-0.02,0.42,149.4,137.7,1222.6,107,150,24.81,254.9,971
10:14:22,50.4971342,4.7823629,1025,30,1048.7,15.8,106.54,114.49,-457.82,-7.39,58.78,0,0.82,162.8,150.1,1199.4,109,150,25.9,261.5,950
10:14:23,50.4966167,4.7825654,998,30,1021.8,15.5,109.41,114.22,-736.87,-8.67,57.18,0,0.65,177.1,164.1,1172.5,111,150,26.45,268.5,923
10:14:24,50.4960893,4.7825825,969,30,990.5,15.5,109.51,113.87,-1049.12,-7.55,59.27,-0.1,0.93,191.9,177.4,1141.1,111,150,29.17,281.2,894
10:14:25,50.4955791,4.7824035,937,30,957.8,15.5,111.82,112.96,-1335.82,-11.23,58.3,0.1,0.82,204.7,191.1,1108.5,114,150,27.54,288.2,862
10:14:26,50.4951123,4.7820322,897,30,917.8,15.5,115.37,112.68,-1595.5,-11.32,57.73,-0.01,0.37,215.8,205.2,1068.5,117,150,22.25,290.6,822
10:14:27,50.4947068,4.7815037,855,30,874.4,15.5,116.34,113.64,-1868.43,-13.02,47,0.02,0.33,226.9,218.1,1025,118,150,18.88,300.7,780
10:14:28,50.4943611,4.7808617,811,30,829.2,15.5,118.06,115.33,-2124.24,-13.79,34.04,0.06,0.19,235.5,228.1,979.8,120,150,16.41,308,736
10:14:29,50.4940666,4.7801539,763,30,780.4,15.2,121.18,117.12,-2346.87,-13.27,16.84,0.06,0.33,239.3,234.8,931,123,150,11.56,299.7,688
10:14:30,50.4937931,4.7794028,714,30,733.7,15.2,124.23,119.43,-2549.83,-10.89,0.66,0.08,0.31,243.6,238.7,884.4,126,150,12.78,303.5,639
10:14:31,50.4935258,4.7786279,671,30,696.7,15.2,126.53,121.35,-2685.31,-8.95,-5.06,-0.03,0.02,241.5,240,847.4,128,150,7.66,272.9,596
10:14:32,50.4932509,4.7778538,639,30,668,15.2,125.69,122.33,-2673.73,-8.16,-5.82,0.09,-0.22,242.4,239.4,818.7,127,150,8.53,299,564
10:14:33,50.4929729,4.777081,612,30,641.7,15.2,126.41,122.42,-2485.04,-7.35,1.51,0.04,0,240.2,239.3,792.4,128,150,5.93,268.4,537
10:14:34,50.4926938,4.7763051,587,30,617.5,15.2,122.85,122.5,-2214.01,-8.02,-6.12,0.1,-0.17,241.1,239.1,768.2,124,150,5.42,314.9,512
10:14:35,50.4924152,4.7755303,565,30,596.7,15.2,122.62,122.48,-1936.32,-5.6,-0.9,0.02,0.27,240.2,238.9,747.4,124,150,3.85,311.2,490
10:14:36,50.4921331,4.7747607,546,30,582.3,15.5,121.8,122.35,-1695.82,-4.22,-0.9,0.04,0.14,241.3,238.6,732.9,123,150,6.53,326.3,471
10:14:37,50.4918572,4.7739902,535,30,572.3,15.5,118.99,121.67,-1454.45,-2.19,0.3,0.01,0.28,239.6,238.8,723,120,150,2.88,3.5,460
10:14:38,50.4915912,4.773253,528,30,569.9,15.5,117.29,120.62,-1189.08,-1.36,1.27,-0.03,-0.03,239.4,238.8,720.6,118,150,2.89,20.5,453
10:14:39,50.4913205,4.7725003,526,30,569.8,15.8,116.33,119.43,-897.21,-0.09,1.22,-0.09,0.24,237.5,238.9,720.5,117,150,2.93,107.7,451
10:14:40,50.491048,4.7717487,526,30,570.4,15.8,114.4,118.63,-616.08,-0.63,1.77,-0.06,0.06,237.9,238.6,721.1,116,150,3.19,73.2,451
10:14:40,50.4907844,4.7710287,526,30,571.2,15.8,114.65,118.21,-375.35,-0.13,3.55,-0.06,0.11,238.5,238.5,721.9,116,150,2.48,46,451
10:14:42,50.4905002,4.7702513,529,30,574.9,16,115.47,117.66,-191.76,-0.27,2.58,-0.08,0.01,236.6,238.7,725.6,117,150,3.85,134.2,454
10:14:43,50.4902374,4.769549,531,30,576.4,16,117.07,116.79,-65.31,-0.48,2.03,0,0.11,238.5,238.5,727.1,118,150,1.63,265.4,456
10:14:43,50.4899768,4.7688255,530,30,577.1,16,116.89,116.24,6.65,0.4,5.05,-0.06,0.09,237.7,238.7,727.9,118,150,2.3,203.8,455
10:14:44,50.4897139,4.7680992,535,30,581.6,16,116.23,115.52,48.99,-0.31,2.91,-0.04,-0.06,238.1,238.5,732.3,117,150,1.94,235.8,460
10:14:45,50.489447,4.7673757,537,30,583.3,16.2,115.81,114.9,87.28,-0.35,3.59,-0.01,0.09,238.7,238.7,734,117,150,2.27,258.8,462
10:14:46,50.4891835,4.7666544,539,30,584.8,16.2,115.32,114.41,114.55,-0.7,2.32,-0.04,-0.05,238.1,238.8,735.5,117,150,2.29,221.7,464
10:14:47,50.4889276,4.7659358,540,30,585.1,16.2,114.87,114.03,117.62,-0.77,2.85,-0.05,-0.02,238.6,238.7,735.8,116,150,2.18,255.1,465
10:14:48,50.4886656,4.7652199,539,30,584,16.2,113.16,113.75,100.56,3.92,3.56,-0.06,0.83,239.1,239,734.7,114,150,1.14,294.6,464
10:14:49,50.4884192,4.7645126,543,30,598.4,16.5,113.28,112,61.29,13.27,11.45,-0.01,0.83,241.9,239.5,749.1,115,150,6,307.3,468
10:14:50,50.488209,4.7638334,577,30,647.3,16.5,109.86,105.38,207.2,21.74,26.73,-0.04,0.81,248.2,242.9,798,111,150,12.23,308.9,502
10:14:51,50.4880775,4.7631886,635,30,716.1,16.5,106.06,95.23,743.47,26.21,35.31,0.01,0.43,256.4,250.5,866.8,108,150,16.42,296.9,560
10:14:53,50.4880348,4.7625561,705,30,793.3,16.8,97.52,84.6,1602.85,26,42.44,0.02,0.1,266,260.9,944,99,150,16.82,296.4,630
10:14:54,50.4880449,4.7619977,776,30,853.8,17,89.68,79.06,2511.42,23.24,46.25,-0.02,-0.06,275,270.1,1004.5,91,150,14.4,307.1,701
10:14:55,50.4881108,4.7614616,837,30,904,17,84.35,75.56,3195.46,18.68,44.99,0.02,-0.08,284.1,279.6,1054.8,86,150,12.39,317.3,762
10:14:56,50.4882338,4.7609644,886,30,943.7,17.2,80.54,73.54,3498.55,15.63,41.81,-0.01,0.02,292.4,289.7,1094.4,82,150,9.5,318.9,811
10:14:56,50.4883964,4.7605169,924,30,975,17.2,79.27,72.72,3421.32,10.92,36.24,0.01,-0.17,300.8,298.7,1125.8,81,150,8.75,323.3,849
10:14:57,50.4886025,4.7601047,952,30,996.3,17.2,77.17,72.56,3086.19,10.5,30.64,-0.01,0.03,308.1,307,1147,79,150,6.45,325.9,877
10:14:58,50.4888458,4.7597402,974,30,1013.8,17.2,77.71,72.72,2615.94,8.78,22.07,0.03,0.04,315.1,314.6,1164.5,79,150,6.69,326.2,899
10:14:59,50.4891182,4.7594166,990,30,1028.7,17.2,76.46,73.09,2121.51,8.83,12.77,0.01,0.03,317.7,320.8,1179.4,78,150,6.21,284.4,915
10:15:00,50.4893993,4.759123,1006,30,1044.3,17.2,77.45,73.21,1686.95,7.84,5.94,0.04,-0.06,321.5,324.5,1195,79,150,6.84,294,931
10:15:02,50.4896981,4.7588395,1021,30,1060,17.2,77.12,73.26,1365.61,8.25,2.2,-0.01,-0.16,322.1,326.6,1210.7,79,150,7.86,280.6,946
10:15:03,50.4899881,4.7585659,1034,30,1072.6,17.2,78.57,73.15,1136.46,7.71,-1.8,-0.01,0.09,323.2,327.3,1223.3,80,150,8.71,291.9,959
10:15:04,50.49027,4.758291,1045,30,1084.8,17.2,77.87,72.74,968.96,7.11,-5.59,0,-0.11,323,326.9,1235.5,80,150,8.27,292.5,970
10:15:05,50.490556,4.7580081,1061,30,1097.3,17.2,76.09,72.74,871.47,5.5,-3.65,0,0.18,317.2,326,1248,78,150,12.13,257.9,986
10:15:06,50.4908388,4.7577124,1070,30,1108,17.2,77.71,73.09,818.25,5.71,1.02,-0.01,0.14,318.1,324.4,1258.7,79,150,10.23,271.2,995
10:15:07,50.4911168,4.7574088,1083,30,1124.4,17.2,77.02,73.54,762.49,7.78,-3.11,0.03,0.16,319.6,323.8,1275.1,79,150,7.36,278.4,1008
10:15:08,50.4913869,4.7571071,1099,30,1143.6,17,78.39,73.17,754.02,9.69,-3.32,-0.03,0.07,318,323.3,1294.3,80,150,9.6,279.2,1024
10:15:08,50.491656,4.7567994,1122,30,1166.1,17,74.7,72.45,823.51,10.91,-0.51,-0.03,0.04,317.6,322.1,1316.8,76,150,6.67,268.2,1047
10:15:09,50.491919,4.7564891,1147,30,1190.6,17,73.19,71.53,977.96,12.23,-2.07,-0.03,0.04,314.2,321.6,1341.3,75,150,9.59,250.3,1072
10:15:11,50.4921768,4.7561769,1171,30,1216.3,17,72.87,70,1144.05,12.78,-0.22,-0.03,-0.15,313,320.7,1367,75,150,10.35,255,1096
10:15:11,50.4924265,4.7558707,1196,30,1239.6,17,72.99,68.91,1276.68,12.73,-1.77,-0.01,0.01,312.7,320.2,1390.3,75,150,10.69,261.4,1121
10:15:12,50.4926656,4.7555651,1221,30,1263.8,17,72.18,67.57,1371.75,11.14,-1.41,-0.06,-0.18,310.4,319.6,1414.6,74,150,12.62,257.2,1146
10:15:13,50.4929047,4.7552573,1243,30,1285.3,17,71.58,66.67,1423.03,10.89,3.57,-0.04,-0.04,312.4,318.7,1436,73,150,9.94,269.7,1168
10:15:14,50.493137,4.7549493,1263,30,1302,17,70.62,66.27,1412.52,11.77,2.36,0,0.21,312.4,318.7,1452.7,72,150,9.52,267.6,1188
10:15:15,50.4933744,4.7546497,1281,30,1322.1,17,71.94,65.59,1346.04,12.49,-0.36,-0.03,-0.01,311.1,319.5,1472.8,74,150,12.76,266.9,1206
10:15:16,50.493605,4.7543554,1304,30,1345.6,16.8,70.9,64.3,1278.52,13.54,1.54,0.02,0.03,312.6,318.8,1496.3,73,150,10.97,277.7,1229
10:15:17,50.4938299,4.754071,1327,30,1369.3,16.8,70.08,63.06,1266.2,14.82,15.21,-0.01,-0.07,314.6,319.9,1520,72,150,10.61,285.6,1252
10:15:18,50.4940634,4.7538163,1352,30,1392.6,16.8,68.02,61.87,1297.8,15.61,22.92,-0.03,-0.03,319.9,323.8,1543.4,70,150,8.94,296.7,1277
10:15:20,50.4943176,4.753605,1375,30,1413.8,16.8,64.77,61.33,1340.69,14.96,17.86,-0.02,-0.08,323.4,329.8,1564.5,67,150,8.59,275.5,1300
10:15:20,50.4945757,4.7534229,1393,30,1429.2,16.8,63.28,61.41,1347.07,15.9,14.9,-0.06,-0.06,324.4,334.6,1579.9,65,150,11.4,259.8,1318
10:15:21,50.4948365,4.7532715,1411,30,1446.1,16.8,62.83,61.11,1298.8,13.48,17.74,-0.05,-0.12,327.8,338.2,1596.8,65,150,11.55,262.2,1336
