"Lcl Time,",Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK
7:18:50,50.4883919,4.7681179,588.2,30.03,585.4,19.5,0,2.84,-14.32,0.51,0.31,0,0,272,269
7:18:51,50.4883919,4.7680874,588.2,30.03,562.4,19.5,0,2.88,-10.93,0.51,0.3,0,0,272,267.9
7:18:52,50.4884071,4.7680626,588.2,30.03,554.8,19.5,0,2.88,-6.14,0.51,0.3,0,0,272,268.5
7:18:53,50.4884033,4.7680521,588.2,30.03,554,19.5,0,1.73,-3.79,0.53,0.3,0,0.02,272,267.9
7:18:54,50.4883575,4.7680578,588.2,30.03,555.2,19.5,0,0,-4.26,0.52,0.3,0,0,272,267.9
7:18:55,50.4883423,4.7680669,588.2,30.03,603.6,19.5,0,0,-7.71,0.51,0.29,-0.01,0.01,272,267.9
7:18:56,50.4883423,4.7680759,588.2,30.03,601.6,19.5,0,0,-6.2,0.54,0.29,-0.01,-0.01,272,267.9
7:18:57,50.4883461,4.7680879,588.2,30.03,599.1,19.5,0,0,-6.93,0.51,0.29,0,0,272,267.9
7:18:58,50.4883461,4.7680945,588.2,30.03,597.5,19.5,0,0,-8.31,0.53,0.27,0,0.01,272,267.9
7:18:59,50.4883499,4.7681012,587.2,30.03,596.6,19.5,0,0.02,-10.79,0.53,0.27,0,-0.01,272,267.9
7:19:00,50.4883461,4.7681065,587.2,30.03,598,19.5,0,0.02,-13.43,0.54,0.26,0,0.01,272,267.9
7:19:01,50.4883461,4.7681298,587.2,30.03,597.6,19.5,0,0.02,-13.12,0.52,0.26,0,0,272,267.9
7:19:02,50.4883461,4.7681255,587.2,30.03,590.6,19.5,0,0.02,-12.09,0.55,0.26,-0.01,0.01,272,267.9
7:19:03,50.4883461,4.7681246,588.2,30.03,592.6,19.5,0,0,-8.37,0.52,0.27,-0.01,-0.01,272,267.9
7:19:04,50.4883423,4.7681246,587.2,30.03,593,19.5,0,0.02,-6,0.56,0.29,-0.01,0.01,272,267.9
7:19:05,50.4883423,4.7681246,587.2,30.03,594.2,19.5,0,0,-8.26,0.56,0.3,0,0.01,272,267.9
7:19:06,50.4883423,4.7681231,587.2,30.03,593.4,19.5,0,0,-10.12,0.56,0.29,0,0,272,267.9
7:19:07,50.4883423,4.7681212,588.2,30.03,593.2,19.5,0,0,-10.91,0.54,0.26,0,-0.01,271.9,267.9
7:19:08,50.4883423,4.7681179,587.2,30.03,593.2,19.5,0,0,-7.5,0.54,0.3,0,-0.01,271.9,267.9
7:19:09,50.4883423,4.7681155,587.2,30.03,591.2,19.5,0,0.02,-6.85,0.52,0.3,-0.01,-0.01,271.9,267.9
7:19:10,50.4883423,4.7681141,587.2,30.03,590.8,19.2,0,0,-9.11,0.54,0.3,-0.01,0.01,271.9,267.9
7:19:11,50.4883461,4.7681131,587.2,30.03,590.5,19.2,0,0.02,-11.87,0.53,0.3,0,-0.01,271.9,267.9
7:19:12,50.4883461,4.7681131,587.2,30.03,590.1,19.2,0,0,-10.08,0.53,0.31,-0.01,0,271.9,267.9
7:19:13,50.4883461,4.7681141,587.2,30.03,590.3,19.2,0,0.02,-10.94,0.49,0.3,-0.01,0.01,271.9,267.9
7:19:14,50.4883423,4.768115,587.2,30.03,589.9,19.2,0,0.02,-12.39,0.52,0.31,0,0,271.9,267.9
7:19:15,50.4883461,4.7681155,587.2,30.03,589.7,19.2,0,0.02,-14.1,0.51,0.31,-0.01,0.01,271.9,267.9
7:19:16,50.4883423,4.7681174,588.2,30.03,589.5,19.2,0,0,-12.05,0.49,0.31,-0.01,0.01,271.9,267.9
7:19:17,50.4883423,4.7681189,587.2,30.03,590.4,19.2,0,0.02,-5.55,0.51,0.3,0,0,271.8,267.9
7:19:18,             ,             ,587.2,30.03,        ,19.2,0,       ,-3.16,0.51,0.3,-0.01,0,271.9,      
7:19:19,             ,             ,587.2,30.03,        ,19.2,0,       ,-3.77,0.48,0.3,0,0,271.9,      
7:19:20,             ,             ,587.2,30.03,        ,19.2,0,       ,-6.43,0.47,0.3,-0.01,0,271.9,      
7:19:21,50.4883461,4.7681198,587.2,30.03,588.4,19.2,0,0,-5.59,0.49,0.3,0,0.01,271.9,267.9
7:19:22,50.4883423,4.7681193,588.2,30.03,588.1,19.2,0,0,-3.4,0.48,0.3,-0.01,-0.01,271.9,267.9
7:19:23,50.4883423,4.7681189,588.2,30.03,587.8,19.2,0,0,-4.42,0.47,0.29,-0.01,-0.01,271.9,267.9
7:19:24,50.4883461,4.7681165,588.2,30.03,587.4,19.2,0,0,-2.94,0.49,0.29,0,-0.01,271.9,267.9
7:19:25,50.4883461,4.7681155,588.2,30.03,585.7,19.2,0,0,-4.67,0.49,0.3,-0.01,0,271.9,267.9
7:19:26,50.4883423,4.7681165,588.2,30.03,585.5,19.2,0,0,-9.13,0.48,0.29,0,0,271.9,267.9
7:19:27,50.4883423,4.7681179,588.2,30.03,585.6,19.2,0,0.02,-11.69,0.48,0.25,0,0.01,271.9,267.9
7:19:28,50.4883423,4.7681155,588.2,30.03,584.5,19.2,0,0,-8.73,0.47,0.25,0,0,271.9,267.9
7:19:29,50.4883423,4.7681155,587.2,30.03,583.8,19.2,0,0,-10.59,0.48,0.26,0,-0.01,271.9,267.9
7:19:30,50.4883423,4.7681165,587.2,30.03,583.2,19.2,0,0,-12.53,0.48,0.25,0,0,271.9,267.9
7:19:31,50.4883423,4.7681165,588.2,30.03,583.2,19.2,0,0.02,-12.3,0.49,0.25,0,0.01,271.9,267.9
7:19:32,50.4883423,4.7681179,588.2,30.03,582.7,19.2,0,0,-7.82,0.51,0.26,0,0,271.9,267.9
7:19:33,50.4883423,4.7681193,588.2,30.03,582.7,19.2,0,0.02,-5.58,0.49,0.25,-0.01,0,271.9,267.9
7:19:34,50.4883423,4.7681198,588.2,30.03,582.6,19.2,0,0,-5.62,0.48,0.27,0,0,271.9,267.9
7:19:35,50.4883423,4.7681198,588.2,30.03,582.4,19.2,0,0,-5.86,0.46,0.25,0,0,271.9,267.9
7:19:36,50.4883423,4.7681208,588.2,30.03,582.2,19.2,0,0,-8.21,0.48,0.23,0,-0.01,271.9,267.9
7:19:37,50.4883423,4.7681208,588.2,30.03,582.1,19,0,0,-8.67,0.48,0.21,0,-0.01,271.9,267.9
7:19:38,50.4883423,4.7681198,587.2,30.03,582,19,0,0,-10.96,0.48,0.2,0,-0.01,271.9,267.9
7:19:39,50.4883423,4.7681193,588.2,30.03,581.9,19,0,0,-11,0.49,0.18,0,0.01,271.8,267.9
7:19:40,50.4883423,4.7681189,588.2,30.03,581.9,19,0,0,-7.86,0.48,0.18,0,0.02,271.8,267.9
7:19:41,50.4883385,4.7681198,588.2,30.03,582.2,19,0,0,-6.35,0.47,0.18,-0.01,-0.01,271.8,267.9
7:19:42,50.4883423,4.7681198,588.2,30.03,582.1,19,0,0,-6.48,0.46,0.18,-0.01,-0.01,271.8,267.9
7:19:43,50.4883423,4.7681198,588.2,30.03,582.1,19,0,0,-6.71,0.49,0.18,0,-0.01,271.8,267.9
7:19:44,50.4883423,4.7681184,588.2,30.03,582.3,19,0,0.14,-6.87,0.49,0.22,0,0.02,271.8,267.9
7:19:45,50.4883423,4.7681127,588.2,30.03,582.2,19,0,0.47,-4.34,0.41,0.32,0,0,272.4,267.9
7:19:46,50.4883385,4.7681046,588.2,30.03,582.3,19,0,0.99,-2.11,0.11,0.34,0.01,0,275.5,267.9
7:19:47,50.4883385,4.7680936,588.2,30.03,582.2,19,0,1.52,-2.24,-0.03,0.07,0.02,0,283.4,267.9
7:19:48,50.4883423,4.7680798,588.2,30.03,582.2,19,0,1.96,-1.6,-0.22,-0.03,0.01,-0.02,294.6,267.9
7:19:49,50.4883461,4.7680626,589.2,30.03,582.3,19,0,2.49,-0.77,-0.49,-0.34,0.05,-0.06,309.7,287.4
7:19:50,50.4883575,4.768044,588.2,30.03,582,19,0,2.94,-1.12,-0.08,-0.33,0.03,-0.02,327.2,304.1
7:19:51,50.4883652,4.7680311,588.2,30.03,582.1,19,0,3.36,-6.97,0.66,-0.86,0.04,-0.06,344,323
7:19:52,50.4883842,4.7680235,588.2,30.03,581.9,19,0,3.56,-9.33,2.19,0.02,0.05,-0.01,359.3,341.4
7:19:53,50.4883995,4.768024,588.2,30.03,582,19,0,3.63,-10.11,1.87,0.42,0.03,-0.03,10,357.1
7:19:54,50.4884186,4.7680292,588.2,30.03,582.1,19,0,3.54,-12.95,1.63,0.42,0,0,17.6,8.3
7:19:55,50.48843,4.7680378,588.2,30.03,582.2,19,0,3.63,-13.03,0.88,-0.25,0.05,0.02,25.1,15.6
7:19:56,50.4884491,4.7680492,588.2,30.03,582.3,19,0,3.85,-12.48,0.6,-1.11,0.07,-0.02,31.8,23.4
7:19:57,50.4884605,4.7680674,588.2,30.03,582.3,19,0,4.12,-10.69,0.67,-1.15,0.05,-0.09,37.7,31
7:19:58,50.4884834,4.7680879,588.2,30.03,582.1,19,0,4.45,-5.51,0.67,-1.16,0.05,0.01,43.3,37.2
7:19:59,50.4884949,4.7681122,588.2,30.03,581.9,19,0,4.74,-5.52,0.75,-1.1,0.04,0.01,47.7,43
7:20:00,50.4885139,4.7681408,588.2,30.03,581.8,19,0,5.03,-5.37,0.73,-1.15,0.01,0,49.3,47.7
7:20:01,50.4885254,4.7681699,588.2,30.03,581.7,19,0,5.31,-5.83,0.7,-1.26,0.04,0.01,50.9,49.4
7:20:02,50.4885445,4.7682028,588.2,30.03,582,19,0,5.6,-3.54,0.85,-1.24,0.03,-0.04,51.9,50.9
7:20:03,50.4885559,4.7682376,588.2,30.03,582,19,0,5.85,-5.82,0.87,-1.24,0.02,-0.02,52.8,52.7
7:20:04,50.4885788,4.7682748,588.2,30.03,582,19,0,6.08,-7.71,0.75,-1.21,0.02,0.02,54.1,54.7
7:20:05,50.4885864,4.7683139,588.2,30.03,582.1,19,0,6.32,-9.33,0.83,-1.22,0.01,0,53.8,56.5
7:20:06,50.4886093,4.7683539,588.2,30.03,582.2,19,0,6.53,-7.42,0.75,-1.19,0.02,0,52.9,56.2
7:20:07,50.4886208,4.7683949,588.2,30.03,582.3,19,0,6.75,-4.08,0.78,-1.18,0.04,-0.02,55,55.4
7:20:08,50.4886398,4.7684383,588.2,30.03,582.3,19,0,6.96,-4.41,0.87,-1.21,0.01,0,57,57.6
7:20:09,50.4886551,4.7684841,588.2,30.03,582.4,19,0,7.19,-4.69,0.55,-1.11,0.01,0,57.5,59.2
7:20:10,50.4886742,4.7685323,588.2,30.03,582.4,19,0,7.46,-4.18,0.46,-1.08,0.02,0.02,57.6,59.5
7:20:11,50.4886894,4.7685814,589.2,30.03,582.4,19,0,7.78,-3.21,0.55,-0.83,0,-0.09,57.2,59.6
7:20:12,50.4887123,4.7686324,589.2,30.03,582.4,19,0,8.11,-1.57,0.37,-0.81,0.03,-0.04,57.3,58.9
7:20:13,50.4887238,4.7686872,588.2,30.03,582.4,19,0,8.46,-1.59,0.23,-1.11,0.02,-0.02,58.4,59
7:20:14,50.4887466,4.7687435,589.2,30.03,582.4,19,0,8.84,-6.77,0.36,-1.23,0.02,-0.02,57.1,59.4
7:20:15,50.4887695,4.7688012,589.2,30.03,582.3,19,0,9.25,-5.25,0.09,-1.29,0.03,0.01,57.4,58.1
7:20:16,50.4887848,4.7688613,589.2,30.03,582.1,19,0,9.68,-3.21,-0.01,-1.21,0.02,0,57.5,58.4
7:20:17,50.4888153,4.7689266,588.2,30.03,581.9,19.2,0,10.17,-7.84,-0.05,-1.22,0.02,-0.03,57.4,58.4
7:20:18,50.4888382,4.7689929,588.2,30.03,581.7,19.2,0,10.63,-13.39,-0.09,-1.24,0.03,0.02,57.5,58.1
7:20:19,50.4888649,4.769062,587.2,30.03,581.5,19.2,0,11.12,-21.92,0.04,-1.31,0.03,0,58.5,58.2
7:20:20,50.4888916,4.7691369,587.2,30.03,581.3,19.2,0,11.59,-27.45,0,-1.63,0.03,-0.03,58.4,58.9
7:20:21,50.4889183,4.7692137,587.2,30.03,581.7,19.2,0,12.07,-27.1,-0.27,-1.22,0,0.01,57.4,58.7
7:20:22,50.488945,4.7692933,587.2,30.03,581.5,19.2,0,12.58,-26.32,0.11,-1.1,0.03,0,58.3,57.7
7:20:23,50.4889832,4.7693758,586.2,30.03,581.3,19.2,0,13.12,-28.88,0.03,-0.67,-0.01,0,58.7,58.7
7:20:24,50.4890099,4.7694612,586.2,30.03,581,19.2,0,13.65,-30.63,-0.01,-0.8,0.02,0.03,59.3,58.7
7:20:25,50.4890442,4.7695508,585.2,30.03,580.4,19.2,0,14.11,-31.45,-0.01,-0.89,0.01,-0.01,58.7,59.1
7:20:26,50.4890747,4.7696428,585.2,30.03,580.9,19.2,0,14.58,-31.79,0.02,-0.9,0.02,0,59.9,58.7
7:20:27,50.4891052,4.7697363,584.2,30.03,580.6,19.2,0,14.91,-31.92,0.1,-0.97,0.02,-0.02,59.1,59.6
7:20:28,50.4891434,4.7698317,584.2,30.03,583.4,19.2,0,15.12,-31.97,0.14,-1.03,0.04,0,60.6,59.1
7:20:29,50.4891777,4.7699304,584.2,30.03,583.2,19.2,0,15.34,-30.93,0.23,-1.12,-0.01,0.02,59.2,60.1
7:20:30,50.489212,4.7700281,584.2,30.03,582.4,19.2,0,15.55,-25.29,0.05,-1.07,0.02,0.04,58.1,58.6
7:20:31,50.4892578,4.7701077,583.2,30.03,582.2,19.2,0,15.76,-20.63,0.08,-1.09,0.01,-0.01,58.6,57.9
7:20:32,50.4892921,4.7702079,583.2,30.03,573,19.2,0,16,-24.27,-0.02,-1.02,0.03,0.02,57.9,58.1
7:20:33,50.4893379,4.770309,583.2,30.03,572.7,19.2,0,16.25,-28.33,-0.05,-0.97,0.02,0.03,59,58
7:20:34,50.4893684,4.7704139,583.2,30.03,572.2,19.2,0,16.5,-28.38,-0.2,-0.97,0.01,0.01,59.2,58.7
7:20:35,50.489399,4.7705412,582.2,30.03,571.9,19.2,0,16.54,-28.46,-0.52,-1.02,-0.01,0.02,57.6,58.8
7:20:36,50.4894409,4.7706375,581.2,30.03,578.7,19.2,0,15.61,-36.23,-0.68,-0.96,0.01,0.01,57.7,57.5
7:20:37,50.4894714,4.7707243,580.2,30.03,578.2,19.2,0,14.23,-42.63,-0.77,-1.03,0,0.02,56.9,57.6
7:20:38,50.4894981,4.7708011,580.2,30.03,577,19.2,0,12.67,-45.82,-0.91,-1.04,0.03,-0.01,57.4,56.8
7:20:39,50.4895287,4.7708683,579.2,30.03,576.7,19.2,0,11.12,-46.92,-0.76,-0.98,0.02,-0.02,57.8,57.5
7:20:40,50.4895515,4.7709308,580.2,30.03,576.3,19.2,0,10.05,-40.14,-0.52,-0.92,0.02,-0.02,58.5,57.6
7:20:41,50.4895782,4.7709975,580.2,30.03,575.5,19.2,0,10.42,-28.08,-0.58,-0.87,0.01,-0.02,60.4,58.5
7:20:42,50.4895973,4.7710667,579.2,30.03,575.8,19.2,0,10.87,-20.96,-0.58,-0.94,0,0.01,59.9,59.9
7:20:43,50.4896278,4.7711377,579.2,30.03,575.6,19.2,0,11.27,-17.9,-0.66,-1.03,0.03,0,59.2,59.4
7:20:44,50.4896545,4.7712121,579.2,30.03,575.3,19.2,0,11.72,-20.45,-0.59,-1.04,0.04,-0.02,59.9,58.9
7:20:45,50.4896812,4.7712893,578.2,30.03,575,19.2,0,12.13,-26.19,-0.3,-1.01,0.03,0,60.6,59.6
7:20:46,50.4897041,4.7713699,578.2,30.03,574.3,19.2,0,12.48,-29.53,-0.35,-1,0,0,60.5,60.4
7:20:47,50.489727,4.77145,577.2,30.03,574.2,19.2,0,12.54,-31.03,-0.31,-1,0,0.03,58.4,60.1
7:20:48,50.4897652,4.7715273,577.2,30.03,574,19.2,0,12.36,-31.64,-0.27,-0.96,0.03,0.02,58.7,58.4
7:20:49,50.4897919,4.7716022,576.2,30.03,573.7,19.2,0,11.95,-31.87,-0.44,-0.93,0.02,0.09,59,58.6
7:20:50,50.4898186,4.7716746,576.2,30.03,573.3,19.2,0,11.64,-31.95,-0.24,-1.03,0,0.02,58.3,58.7
7:20:51,50.4898453,4.7717452,576.2,30.03,573.1,19.2,0,11.25,-30.63,-0.53,-1.38,0.03,0.03,57.4,58
7:20:52,50.4898605,4.7718096,576.2,30.03,572.8,19.2,0,10.42,-30.96,-0.64,-1.36,0.04,0.05,58,57.1
7:20:53,50.4898872,4.7718663,576.2,30.03,572.7,19.2,0,9.27,-27.4,-0.56,-1,0.01,0.04,58.2,58
7:20:54,50.4899063,4.7719178,576.2,30.03,572.3,19.2,0,8.26,-21.61,-0.54,-1.08,0.02,-0.04,58.5,58
7:20:55,50.4899254,4.7719622,575.2,30.03,572.3,19.2,0,7.19,-19.78,-0.62,-1.07,0.01,0,58.9,58.5
7:20:56,50.4899368,4.7720013,575.2,30.03,572.1,19.2,0,6.24,-19.74,-0.66,-1.04,0.01,-0.01,58.4,58.8
7:20:57,50.4899521,4.7720346,575.2,30.03,571.9,19.2,0,5.4,-17.69,-0.64,-1.05,0.02,-0.01,57.9,58.3
7:20:58,50.4899597,4.7720628,576.2,30.03,571.5,19.2,0,4.74,-11.4,-0.48,-1.03,0.02,-0.02,57.5,57.8
7:20:59,50.4899673,4.7720928,575.2,30.03,571.5,19.2,0,4.72,-5.32,-0.65,-1.2,0.07,0.03,61,57
7:21:00,50.4899864,4.7721229,575.2,30.03,571.4,19.2,0,4.72,-2.66,-0.31,-1.69,0.11,-0.02,74.4,59.4
7:21:01,50.4899902,4.7721553,575.2,30.03,571.3,19.2,0,4.7,-7.65,0.1,-2.09,0.08,0.01,89.3,72.8
7:21:02,50.4899902,4.7721901,575.2,30.03,571,19.2,0,4.7,-12.14,0.48,-2.16,0.1,0.03,104.2,87.8
7:21:03,50.4899826,4.772222,575.2,30.03,571.1,19.2,0,4.67,-14.42,1.41,-2.44,0.12,0.05,119.6,102.2
7:21:04,50.489975,4.7722507,575.2,30.03,571.2,19.2,0,4.41,-15.4,1.54,-2.5,0.1,-0.02,134.3,117.3
7:21:05,50.4899559,4.7722707,575.2,30.03,571.3,19.2,0,4.08,-15.47,1.51,-2.12,0.07,-0.06,147.6,131.9
7:21:06,50.4899406,4.7722859,576.2,30.03,571.3,19.2,0,3.93,-7.66,1.31,-1.92,0.06,-0.04,159.2,145.4
7:21:07,50.4899254,4.7722955,576.2,30.03,571.6,19.2,0,3.97,4.25,1.26,-2.12,0.09,0.01,169.4,156.9
7:21:08,50.4899063,4.7723002,577.2,30.03,571.7,19.2,0,4,12.56,1.58,-1.79,0.06,0.03,178.4,167.8
7:21:09,50.4898872,4.7723017,577.2,30.03,571.8,19.2,0,4,13.28,1.76,-1.34,0.04,0.01,186.1,177.3
7:21:10,50.489872,4.7722979,577.2,30.03,571.8,19.2,0,3.97,12.75,1.82,-0.88,0.04,-0.01,193.6,185.1
7:21:11,50.4898529,4.7722907,577.2,30.03,572.1,19.2,0,3.89,10.14,1.9,-0.53,0.04,-0.06,200.9,192.8
7:21:12,50.48983,4.7722802,577.2,30.03,572.3,19.2,0,3.85,5.22,1.87,0.05,0,0.02,208.1,200.1
7:21:13,50.4898224,4.7722659,578.2,30.03,572.4,19.2,0,3.77,2.94,1.74,0.33,0,0.01,215.2,207.1
7:21:14,50.4898071,4.7722497,578.2,30.03,572.3,19.2,0,3.73,6.48,1.74,0.62,0,-0.03,222.3,214.4
7:21:15,50.4897919,4.7722321,578.2,30.03,572.6,19.2,0,3.69,6.91,1.59,0.54,0.02,0.03,229.4,221.1
7:21:16,50.4897881,4.7722101,578.2,30.03,572.7,19.2,0,3.69,3.5,1.82,0.53,0.03,-0.05,237,228.1
7:21:17,50.4897766,4.7721877,578.2,30.03,572.8,19.2,0,3.67,0.05,1.9,0.92,0,0,245.8,235.6
7:21:18,50.489769,4.7721634,577.2,30.03,573.5,19.2,0,3.69,-6.57,1.7,0.85,0,-0.01,250.8,245
7:21:19,50.4897652,4.7721376,578.2,30.03,573.7,19.2,0,3.62,-11.44,1.63,0.86,-0.03,-0.01,251.2,251.2
7:21:20,50.4897614,4.7721157,578.2,30.03,574,19.2,0,3.21,-12.15,1.55,1,-0.03,0.02,249.1,252.3
7:21:21,50.4897537,4.7720966,577.2,30.03,574.1,19.2,0,2.86,-10.62,1.6,0.83,-0.02,0.02,247,250.2
7:21:22,50.4897499,4.772078,578.2,30.03,573.4,19.2,0,2.66,-9.84,1.42,0.65,-0.01,0,246.1,248.2
7:21:23,50.4897461,4.7720675,577.2,30.03,573.7,19.2,0,1.75,-12.1,1.37,0.57,0,0.01,245.7,247.5
7:21:24,50.4897461,4.7720652,577.2,30.03,573.7,19.2,0,0.45,-16.16,1.51,0.6,-0.01,0,245.7,247.5
7:21:25,50.4897461,4.7720656,578.2,30.03,573.6,19.2,0,0.02,-13.14,1.38,0.6,-0.01,0,245.7,247.5
7:21:26,50.4897461,4.7720656,578.2,30.03,573.5,19.2,0,0,-6.7,1.45,0.63,-0.01,-0.03,245.8,247.5
7:21:27,50.4897461,4.7720656,578.2,30.03,573.4,19.2,0,0.04,-2.87,1.44,0.62,-0.01,0.02,245.8,247.5
7:21:28,50.4897461,4.7720656,578.2,30.03,573.4,19.2,0,0,-0.63,1.44,0.6,-0.01,-0.01,245.9,247.5
7:21:29,50.4897461,4.7720656,578.2,30.03,573.4,19.2,0,0,0.14,1.45,0.63,-0.01,0.01,245.9,247.5
7:21:30,50.4897461,4.7720656,578.2,30.03,573.2,19.2,0,0,-0.66,1.47,0.63,-0.01,0.01,246,247.5
7:21:31,50.4897461,4.7720656,578.2,30.03,573.3,19.2,0,0,-3.32,1.48,0.63,-0.01,0.01,246,247.5
7:21:32,50.4897461,4.7720656,578.2,30.03,573.3,19.2,0,0,-9.06,1.49,0.63,-0.01,0.01,246,247.5
7:21:33,50.4897461,4.7720656,578.2,30.03,573.2,19.2,0,0,-9.49,1.48,0.62,-0.01,0.01,246,247.5
7:21:34,50.4897461,4.7720652,578.2,30.03,573,19.2,0,0,-6.55,1.52,0.64,-0.01,0,246,247.5
7:21:35,50.4897461,4.7720642,578.2,30.03,573.4,19.2,0,0,-5.75,1.53,0.66,-0.01,0,246.1,247.5
7:21:36,50.4897461,4.7720633,578.2,30.03,573.5,19.2,0,0,-9.77,1.52,0.66,-0.01,0,246.1,247.5
7:21:37,50.4897499,4.7720633,578.2,30.03,573.1,19.2,0,0,-7.77,1.52,0.67,-0.01,0,246.1,247.5
7:21:38,50.4897461,4.7720633,578.2,30.03,573,19.2,0,0,-7.47,1.48,0.66,-0.01,0,246.1,247.5
7:21:39,50.4897461,4.7720633,578.2,30.03,572.9,19.2,0,0.02,-7,1.51,0.66,-0.01,0,246.1,247.5
7:21:40,50.4897499,4.7720652,578.2,30.03,572.8,19.2,0,0,-4.34,1.51,0.66,-0.01,-0.01,246.1,247.5
7:21:41,50.4897499,4.7720656,578.2,30.03,573.3,19.2,0,0,-2.11,1.49,0.67,-0.01,0,246.1,247.5
7:21:42,50.4897461,4.7720656,578.2,30.03,573.2,19.2,0,0,-3.89,1.53,0.66,-0.01,0.02,246.1,247.5
7:21:43,50.4897461,4.7720656,578.2,30.03,573.2,19.2,0,0,-3.76,1.52,0.66,-0.01,0.02,246.1,247.5
7:21:44,50.4897461,4.7720656,578.2,30.03,573.1,19.2,0,0,-4.23,1.51,0.67,-0.01,-0.01,246.1,247.5
7:21:45,50.4897461,4.7720656,578.2,30.03,573,19.2,0,0,-3.83,1.51,0.68,-0.01,0.01,246.1,247.5
7:21:46,50.4897461,4.7720652,579.2,30.03,572.8,19.2,0,0,-2.11,1.55,0.66,-0.01,-0.02,246.1,247.5
7:21:47,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0.02,-2.1,1.51,0.67,-0.01,0.01,246.1,247.5
7:21:48,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-7.78,1.48,0.66,-0.01,0.01,246.1,247.5
7:21:49,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-10.83,1.51,0.69,-0.01,-0.02,246.1,247.5
7:21:50,50.4897461,4.7720642,579.2,30.03,573.1,19.2,0,0,-7.18,1.49,0.68,-0.01,0,246.1,247.5
7:21:51,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-3.46,1.48,0.69,-0.01,0.01,246.1,247.5
7:21:52,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-6.95,1.48,0.69,-0.01,0.01,246.1,247.5
7:21:53,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-11.22,1.48,0.74,-0.01,0.01,246.1,247.5
7:21:54,50.4897461,4.7720642,579.2,30.03,573.1,19.2,0,0,-8.85,1.46,0.74,-0.01,0.01,246.1,247.5
7:21:55,50.4897461,4.7720642,578.2,30.03,573.3,19.2,0,0,-4.56,1.48,0.76,-0.01,0,246.1,247.5
7:21:56,50.4897461,4.7720642,578.2,30.03,573.2,19.2,0,0,-4.12,1.46,0.75,-0.01,0.01,246.2,247.5
7:21:57,50.4897461,4.7720637,578.2,30.03,573.4,19.2,0,0,-8.77,1.51,0.76,-0.01,-0.01,246.2,247.5
7:21:58,50.4897499,4.7720633,578.2,30.03,573.5,19.2,0,0,-10.78,1.49,0.75,-0.01,-0.02,246.2,247.5
7:21:59,50.4897499,4.7720633,578.2,30.03,574.5,19.2,0,0,-12.15,1.51,0.73,-0.01,0.01,246.2,247.5
7:22:00,50.4897499,4.7720633,578.2,30.03,574.6,19.2,0,0.02,-13.02,1.51,0.75,-0.01,0,246.2,247.5
7:22:01,50.4897499,4.7720642,578.2,30.03,574.7,19.2,0,0,-11.62,1.51,0.75,-0.01,-0.01,246.2,247.5
7:22:02,50.4897499,4.7720642,578.2,30.03,574.3,19.2,0,0,-9.27,1.47,0.74,-0.01,-0.01,246.2,247.5
7:22:03,50.4897499,4.7720642,578.2,30.03,573.1,19.2,0,0,-7.9,1.52,0.73,-0.01,0.02,246.2,247.5
7:22:04,50.4897499,4.7720656,578.2,30.03,572.9,19.2,0,0.02,-4.82,1.52,0.7,-0.01,-0.01,246.2,247.5
7:22:05,50.4897499,4.7720637,578.2,30.03,572.3,19,0,0,-4.79,1.51,0.7,-0.01,-0.02,246.3,247.5
7:22:06,50.4897499,4.7720637,578.2,30.03,572.4,19,0,0,-8.1,1.53,0.7,-0.01,-0.01,246.3,247.5
7:22:07,50.4897499,4.7720633,578.2,30.03,573.2,19,0,0,-9.84,1.48,0.69,-0.01,0.01,246.2,247.5
7:22:08,50.4897499,4.7720637,578.2,30.03,573.2,19,0,0,-8.26,1.49,0.69,-0.01,0.01,246.2,247.5
7:22:09,50.4897499,4.7720642,578.2,30.03,573.2,19,0,0,-9.06,1.49,0.69,-0.01,0.02,246.2,247.5
7:22:10,50.4897499,4.7720642,578.2,30.03,573,19,0,0,-5.4,1.53,0.73,-0.02,0.01,246.2,247.5
7:22:11,50.4897499,4.7720642,578.2,30.03,573,19,0,0,-4.58,1.47,0.71,-0.01,-0.02,246.2,247.5
7:22:12,50.4897499,4.7720642,578.2,30.03,573.2,19,0,0,-9.12,1.51,0.68,-0.01,-0.01,246.1,247.5
7:22:13,50.4897499,4.7720642,578.2,30.03,573.2,19,0,0,-9.95,1.45,0.68,-0.01,0,246.1,247.5
7:22:14,50.4897499,4.7720637,578.2,30.03,573.1,19,0,0,-9.9,1.47,0.7,-0.01,0,246.1,247.5
7:22:15,50.4897499,4.7720637,578.2,30.03,573,19,0,0,-7.83,1.47,0.69,-0.01,-0.03,246.1,247.5
7:22:16,50.4897499,4.7720642,578.2,30.03,573.2,19,0,0,-10.05,1.46,0.7,-0.01,-0.01,246.1,247.5
